app_id,title,dev_id,installs,dev_url,dev_email
com.TGSoftware.NoteRush,Note Rush: Learn to Read Music,Thomas+Grayston+Software,"5,000+",http://www.noterushapp.com,info@noterushapp.com
com.babyshusher.android,Baby Shusher,Baby+Shusher+LLC,"10,000+",http://babyshusher.com,chadzunker@gmail.com
air.junglemusic,Learn Music Notes,K0RTXTECH,"5,000+",http://zecortex.free.fr/,k0rtxtech@gmail.com
com.disney.djappisodesmmchhaf_goo,Mickey & Donald Farm Appisodes,Disney,"1,000+",http://help.disney.com/,support@disneymobile.com
com.disney.djappisodesmmch_goo,Appisodes: Crystal Mickey,Disney,"5,000+",http://help.disney.com,support@disneymobile.com
com.sagosago.Musicbox.googleplay,Sago Mini Music Box,6600704821286067966,"5,000+",http://www.sagosago.com,support@sagosago.com
com.foxandsheep.nightynight3,Nighty Night Forest,8749913084192358255,"5,000+",http://www.foxandsheep.com,antonia@foxandsheep.com
com.disney.djappisodesdms_goo,Appisodes: Doc Goes McMobile,Disney,"1,000+",http://help.disney.com/,support@disneymobile.com
com.mommysaverapp.plus,Mommy Saver Plus,Purple+Leaf+Software,"1,000+",http://mommysaverapp.appspot.com/privacy,jeremy.lakey@gmail.com
com.sagosago.SoundBox.googleplay,Sago Mini Sound Box,6600704821286067966,"1,000+",http://www.sagosago.com,support@sagosago.com
com.disney.djappisodesmmchscm_goo,Appisodes: Sea Captain Mickey,Disney,500+,http://help.disney.com,support@disneymobile.com
com.disney.djappisodesjnlphhhh_goo,Appisodes: Hide the Hideout,Disney,"1,000+",http://help.disney.com/,support@disneymobile.com
air.org.pbskids.biggig,Peg + Cat Big Gig by PBS KIDS,8332149447945516079,"5,000+",http://pbskids.org/mobile,AndroidApp@pbs.org
com.disney.djappisodesmtfrs_goo,Appisodes: Runaway Shuttle,Disney,500+,http://help.disney.com,support@disneymobile.com
com.babysignandlearn.babysignandsing,Baby Sign and Sing,Baby+Sign+and+Learn,"5,000+",http://www.babysignandlearn.com,info@babysignandlearn.com
com.andromo.dev5592.app170119,LDS Kids,holyoak.com,"1,000+",http://www.holyoak.com,android@holyoak.com
air.com.swirly.LicketySplitFull,Lickety Split,Swirly+Studios,"1,000+",http://www.swirlystudios.com,support@swirlystudios.com
com.disney.djappisodesdmsrrbcp_goo,Appisodes: Rescue Ronda,Disney,500+,http://help.disney.com/,support@disneymobile.com
com.disney.djappisodesstfbs_goo,Appisodes: The Big Sleepover,Disney,"1,000+",http://help.disney.com/,support@disneymobile.com
com.disney.djappisodesdmsfc_goo,Appisodes: Filling Chilly,Disney,50+,https://help.disney.com/,support@disneymobile.com
