app_id,title,dev_id,installs,dev_url,dev_email
com.sinyee.babybus.pilot,Baby Panda's Airplane,4946022439885210717,"100,000+",http://www.babybus.com,ser@babybus.com
com.sinyee.babybus.initiation,Baby Panda's Coloring Book,4946022439885210717,"50,000+",http://www.babybus.com,ser@babybus.com
com.puzzle.sixty.seconds,60 Seconds - Puzzle,match+2+games,"1,000+",https://skycap.co.in/privacy-policy/,munishb85store@gmail.com
com.hasbro.TFTCGcompAPPSTORE,Transformers TCG Companion App,Hasbro+Inc.,"1,000+",http://TransformersTCG.com,android@hasbro.com
com.nexttechgamesstudio.castle.voxel.color.by.number.pixel.art,Castles 3D Color by Number - Voxel Coloring Book,7283749095064262617,"1,000+",https://www.facebook.com/notes/next-tech-games-studio/next-tech-games-studio-short-form-mobile-privacy-policy/290810591413723/?_rdc=2&_rdr,ayshawahhab@gmail.com
com.tellmewow.senior.visuospatial,Train your Brain - Visuospatial Games,Senior+Games,"1,000+",http://tellmewow.com,silverseniorgames@gmail.com
com.stark.ladybug_educational,Ladybug Plagg  Puzzle Game,Stark+SoftWare,"1,000+",https://morizante.wixsite.com/starkgames,The.Stark.SoftWare@gmail.com
com.MouDev.jojoosiwatictacteo,Jojo Siwa Tic tac toe 2019,Studio+mond+apps,50+,https://www.freeprivacypolicy.com/privacy/view/801f9fe980301ffcfedf9327e2808f61,mad.abdrahim823@gmail.com
com.zefengtec.CrossWordACE,Cross Word ACE,"HONGKONG+ZEFENG+TECHNOLOGY+CO.,LIMITED",50+,http://hongkongzf.hk/,wordservice.bj@gmail.com
de.erdenkriecher.magicalchemistforkids,Magic Alchemist for Kids,7637217793379019364,500+,http://www.erdenkriecher.de/,erdenkriecher@online.de
com.pixeldolphingames.lolcardsurprise,LOL Card Surprise,Pixel+Dolphin+Games,500+,http://www.pixeldolphingames.com,staff@pixeldolphingames.com
com.kunamen.pawpuppypuzzle,Paw Puppy Jigsaw Puzzle,Kunamen+Studio,100+,https://kunamenstudio.blogspot.com/p/blog-page.html,dennisgiles@asia.com
kidswoodenpuzzle.pawpatrol.puzzle.wooden.mickey,Kids Wooden Puzzle Wrongheads - Disney Junior,JumalA+StudioS,"5,000+",https://www.juniortv.club/privacy_policy.html,jumalastudios@gmail.com
com.sgaa.quizbrawlstarts,QUIZ BRAWL STARS NEW LEVELS,SGA+INDUSTRY,"1,000+",https://quickappninja.com/game-privacy-policy.html,industry.sga@gmail.com
com.vector.free.game.puzzle.Merge10B,10 Billion,BIGDOG+GAMES,"1,000+",http://www.crystalrover.com/,mobivector@gmail.com
com.rateltech.bubble,Baby Bubble,RatelTech,500+,http://www.rateltech.com,info@rateltech.com
com.vector.game.free.puzzle.blockstack2248,2248 Block Stack,CurryGames,"1,000+",http://www.crystalrover.com,curryvector@gmail.com
com.sweet.baby.girl.cleaning.house,Sweet Baby Girl Clean House,Art+of+Pixel+Apps,50+,https://sites.google.com/view/sweet-baby-girl-clean-house,art.of.pixel.2019@gmail.com
androin.word.search,Classic Word Search - The Puzzle Game,5307962367424803775,500+,https://androinstudio.webnode.com/,AndroINstudio@gmail.com
com.papadedo.kids_puzzles_playground,Kids Puzzles - playground Game For Boys And Girls,5718439683465063767,10+,https://www.papadedo.com/,support@papadedo.com
com.witheizel.arrowtap,Arrow tap,Witheizel,50+,https://witheizel.wixsite.com/witheizel/faq,witheizel@gmail.com
com.atexai.MagnetBall,Magnet Ball - Free Mind Game,Atexai:+Best+Free+Games,10+,http://atexai.cba.pl/,atexai.games@gmail.com
com.nexttechgamesstudio.sequin.art.color.by.number.pixel.art.sandbox.coloring,"Sequin Art - Color by Number, Coloring Book Pages",7283749095064262617,5+,https://www.facebook.com/notes/next-tech-games-studio/next-tech-games-studio-short-form-mobile-privacy-policy/290810591413723/?_rdc=2&_rdr,ayshawahhab@gmail.com
trenovant.tux,Tux Memory Game,5257028323002340274,1+,https://www.freeprivacypolicy.com/privacy/view/49890d70d1e79cb9a2ba094fa9126c93,trenovant@gmail.com
com.usp.bobpuzzles,Bob the Train Puzzles,USP+Studios,10+,http://www.uspstudios.co,uspapps@gmail.com
dongtshj.AI_version_of_2048,2048 with AI (no ads),5419752395593458363,1+,https://dongtshj.github.io/,dongtshj@gmail.com
com.disney.WMW,Where's My Water?,Disney,"1,000,000+",http://help.disney.com/Games/Wheres-My-Water,support@disneymobile.com
air.com.littlebigplay.games.wordgamespro,Word Games PRO - 64 in 1,5001380540690243958,"1,000+",http://www.littlebigplay.com,littlebigplay@gmail.com
com.lonewolfgames.losttreasure,The Hunt for the Lost Treasure,Syntaxity,"500,000+",http://syntaxity.com,support@syntaxity.com
com.setgame.setmania,SET Mania,CF+Digital,"1,000+",http://www.cfdigitalgames.com,cfdigitalgames@gmail.com
com.kiragames.unblockme,Unblock Me Premium,4638996833280920077,"50,000+",http://www.kiragames.com,support@kiragames.com
com.lonewolfgames.rescueenchanter,Rescue the Enchanter,Syntaxity,"5,000+",http://syntaxity.com,support@syntaxity.com
agamz.logic,Logic Puzzles - Brain Fun,8905223606155014113,"10,000+",https://eggheadgames.com/logicpuzzles,support@eggheadgames.com
net.lonewolfgames.games.thelostship,The Hunt for the Lost Ship,Syntaxity,"10,000+",http://syntaxity.com,support@syntaxity.com
mindware.mindgamespro,Mind Games Pro,4963031299399508227,"500,000+",http://mindgames.mindware.mobi/,support@mindware.mobi
com.hamsteroncoke.scalak,Scalak,Hamster+On+Coke+Games,"10,000+",http://hamsteroncoke.com,omx.jonson@gmail.com
com.rt.hook,Hook,7949958676360116567,"500,000+",http://playthehook.com,maciej@rainbowtrain.eu
com.lonewolfgames.enchantedbooks,The Enchanted Worlds,Syntaxity,"10,000+",http://syntaxity.com,support@syntaxity.com
com.acram.Istanbul,Istanbul: Digital Edition,9052427338891655444,"1,000+",http://istanbul.acram.eu/,acramdigital@gmail.com
com.hamsteroncoke.zenge,Zenge,Hamster+On+Coke+Games,"500,000+",http://hamsteroncoke.com,omx.jonson@gmail.com
com.circusatos.zviratka,Under Leaves,5268755458235428172,"1,000+",http://www.circusatos.com,info@circusatos.com
com.ChickenWaffle.BabyHands,BABY HANDS Jr.,Chicken+Waffle,"1,000+",http://www.chicken-waffle.com,contact@chicken-waffle.com
com.NoumenonGames.SnakeBird_Touch_Primer,Snakebird Primer,Noumenon+Games,100+,http://noumenongames.com,info@noumenongames.com
com.crazyowl.MagnetBallsProNoAds,Magnet Balls Pro,8626125173664403696,"10,000+",https://www.facebook.com/MagnetBallsGame,crazyowlgames@gmail.com
com.direwolfdigital.lanterns,Lanterns: The Harvest Festival,Dire+Wolf+Digital,"1,000+",http://www.direwolfdigital.com,support@direwolfdigital.com
com.crazyowl.MagnetBalls2,Magnet Balls 2,8626125173664403696,"10,000+",https://www.facebook.com/MagnetBallsGame,crazyowlgames@gmail.com
com.avokiddo.games.thinkrolls,Thinkrolls - Logic Puzzles,6764088955104110890,"10,000+",http://www.avokiddo.com,hello@avokiddo.com
com.onlinico.rubeslabpro,Rube's Lab PRO Physics Puzzle,Bouland+Games,"5,000+",https://www.facebook.com/rubeslab,hello@rubeslab.com
mindware.minegamespro,Minesweeper Pro - Mine Games,4963031299399508227,"500,000+",https://www.facebook.com/minesweepergame/,support@mindware.mobi
air.com.pencilkids.monkeygohappy,Monkey GO Happy,7298170489733075183,"50,000+",http://www.pencilkids.com,robin@pencilkids.com
net.cleverbit.SafariPuzzlesFull,"Kids Puzzles, Funny Animals #2 (full game)",CLEVERBIT,"5,000+",http://cleverbit.net,info@cleverbit.net
com.studiopango.pangoBlocks,Pango Blocks,5656437925259438538,"5,000+",http://www.studio-pango.com,pango@studio-pango.com
com.sesameworkshop.ssea.google,Elmo's Animals,7850090303831496329,500+,http://www.sesamestreet.org/,sesameworkshopapps@sesame.org
net.cleverbit.DinoPuzzlesFull,"Funny Dinosaurs Kids Puzzles, full game.",CLEVERBIT,"1,000+",http://cleverbit.net,info@cleverbit.net
com.sparkgenius.TGGWordGenerator,The Game Gal's Word Generator,Spark+Genius+LLC,500+,https://www.thegamegal.com,paige@thegamegal.com
