app_id,title,dev_id,installs,dev_url,dev_email
com.relax.coloring.games.color.by.number.colourpop,Pop Color   Coloring Pages,Color+by+Number+Studio,"10,000+",https://sites.google.com/site/privacypolicycbnstudio/,support@popcolor.freshdesk.com
com.blast.ultimate.matchpuzzlegame,Ultimate Blast,8089005076453014627,"5,000+",http://msgamesltd.wixsite.com/morgames/privacy-policy,zorergames@gmail.com
com.mese.fallingsphera,Falling Sphera,7693444131500909348,10+,https://meseedev.wixsite.com/meseedevelopment,meseedev@gmail.com
com.ubiloft.barberShopSimulator3d,Barber Shop Simulator 3D,9196387393983854723,100+,https://ubiloftgameslt.wordpress.com/privacy-policy/,ubiloftgameslt@gmail.com
com.verdadoreto2,Truth or Dare 2,Pblu,"1,000+",http://myappterms.com/reader.php?lang=es,pblu.zero@gmail.com
com.powergirdcar.doctorSweet.PetsHouse,Pet Hosptial Match,OKGO,"5,000+",https://sites.google.com/site/ferrblast/,okliu666sz@gmail.com
pizza.maker.restaurant.magic.land.of.games,Pizza Maker: My Pizzeria Games,Magic+Land+of+Games,500+,https://miticdivnaa.wixsite.com/magiclandofgames,mitic.divnaa@gmail.com
nails.salon.magic.land.of.games,3D Nails Game Manicure Salon,Magic+Land+of+Games,"1,000+",https://miticdivnaa.wixsite.com/magiclandofgames,mitic.divnaa@gmail.com
com.aqilastudio.inusasa.pixel.art,Anime Pixel Art,aqilastudio,10+,,johnbastian32@gmail.com
com.rpjstudio.bananafrittersrecipe,Banana Fritters Recipe,5073036740056992639,5+,https://sites.google.com/view/rpjstudio-privacy-policy/home,rpjstudio2019@gmail.com
com.ninja.colorfulbook,Ninja Coloring Drawing Book Game  Super Hero,coloring+books,10+,https://docs.google.com/document/d/1zhIrPSCOHQFPZntHlOC9lfK2xjq_soLRiB83xx3EFaM/edit,coloringincmassi@gmail.com
com.kazgrin.blue,blue.,Kazgrin,5+,https://twitter.com/kazgringame,kazgrin7mc@gmail.com
com.fantasy.hitsknife.fantasyhits,Fantasy Knife Hits Ultimate,Jeremy%27s+and+Jai%27s+mobile+apps,100+,https://mirzamzn1.wixsite.com/privacypolicy,jeremyhinton12345@gmail.com
com.vanara.battleroadcar.new2,Road Car Battle,8495422760611137866,1+,,linkinjack99@gmail.com
com.Pradana.FruitDeluxe2019,Fruit Deluxe 2019,5108731148891620522,10+,https://pradanags.blogspot.com/p/privacy-policy.html,padanags@gmail.com
com.drasticfun.duckflip,Duck Flip,Drastic+Fun,"1,000+",http://drasticfun.com,roee@drasticfun.com
org.scb.diamondcrush,Diamond Crush Jewels - Egypt Secret Adventure,Candy+Sweeper+Blast+Studio,1+,https://sites.google.com/site/candysweeperblaststudio/privacy-policy,buinhathao0904@gmail.com
com.anomni.SmallestNumber,Smallest Number,Anomni,1+,,amonomni@gmail.com
com.sunshine.polyrollcars,Cars Poly Sphere 3D Puzzle: Retrowave Poly Art,Sunshine+Gamedesign,1+,https://tinyurl.com/yd6p3ncy,benkraemer79@gmail.com
com.rockgamers.helixprincessjumperroyalcastlejump,Helix Princess Jumper : Royal Castle Jump,Rock+Gamers,10+,https://alphakodez.wordpress.com/privacy-policy/,mohammad.shahid8797@gmail.com
com.andynosoft.balloonpop,Balloon Pop,andynosoft,100+,http://andynosoft.azurewebsites.net/privacy.html,germanandino@gmail.com
com.newageapps.star.gymnastic,Gymnastics Star Girl - Olympic Games Superstar,NewAge+Apps,5+,https://newageapps-privacypolicy.blogspot.com/p/privacy-policy.html,newageapps09@gmail.com
com.game.fallingpuzzle,Falling Puzzle,Sweetener,"1,000+",https://www.happypuzzlematch.com/yinsi.html,tiansuanjiang@gmail.com
com.poco.fantasyglider,Fantasy Glider,5478848039072212179,"1,000+",https://forum.poco.in,pocodevelopers@gmail.com
eu.foxcom.snail,Fancy Snail Dress Up Game,6728887314877621176,1+,http://www.foxcom.eu,android-support@foxcom.eu
petelap.radarblast.free,Radar Blast,Pete+Lapczynski,10+,,petelapczynski@gmail.com
com.surpriseeggs.dolls.collect.surprisedolls,Cute dolls: open eggs,Amazing+Little+Dolls,10+,https://sites.google.com/view/amazing-little-dolls/home,dungeonkeeper9@gmail.com
com.anblow.ballfreak,"BallFreak - Ball Games, SpeedBall, Jump Ball",4799031664931418706,500+,https://anblowprivacy.blogspot.com/2019/02/ballfreak.html,contactstartception@gmail.com
com.taskas.MeetMeBlackEyed,Meet Me Halfway - Piano Dots - Black Eyed Peas,GretaDeveloper,1+,https://unity3d.com/legal/privacy-policy,Gretadeveloper@gmail.com
com.playrix.homescapes,Homescapes,6598096594674427568,"50,000,000+",https://www.playrix.com/homescapes/index.html,homescapes@playrix.com
