app_id,title,dev_id,installs,dev_url,dev_email
com.miga.mystore,Miga Town: My Store,8307876062402593836,"50,000+",http://www.miga-kids.com,Support@xihegame.com
air.com.winkypinky.labradorquadrupletsnewborncaring,Labrador Quadruplets Newborn Caring,5641067919817566915,"50,000+",http://www.winkypinky.com,winkypinkdev@gmail.com
air.com.girlyapps.mommyandlittlebabylaundryday,Mommy and Little Baby Laundry Day,girlyapps,"50,000+",http://www.girlyapps.com/,girlyappsdev@gmail.com
com.minigamersclub.pretend.play.in.hospital,Pretend Play in Hospital: Fun Town Life Story,Mini+Gamers+Club,"10,000+",https://www.minigamersclub.com/privacy-policy.html,minigamersclub@gmail.com
com.iz.play.animal.town.pretend.squirrel.house.kids,Animal Town - My Squirrel Home for Kids & Toddlers,5953899060857093739,"5,000+",http://www.idzdigital.com,support@idzdigital.com
com.cute_girls.hair_salon,Hair Salon for Girls,Hippo+Games+for+Kids,"1,000+",http://policy.clearinvest-ltd.com/private_policy_Hippo_Games_for_Kids.html,hippo.gamestudio@gmail.com
com.PSVStudio.Pooches.dentist,The Barkers: Doctor Dentist,5440225474779024023,"10,000+",http://policy.clearinvest-ltd.com/private_policy_Luntik.html,ruslanstudioruslan@gmail.com
com.gamesforgirls.loleggs,LOL Doll Opening,Panglao,500+,https://sites.google.com/view/panglao/,alexandradin8@gmail.com
com.ls.pethouse.homedecoration,Pet House Design and Home Decoration,Little+Snail,"10,000+",https://docs.google.com/document/d/1Gb2le0gcuAcFPS8pGU8PriFLbsH4orShQLpJXFrd9zA/edit?usp=sharing,feedbackoflittelsnail@gmail.com
com.zragames.lady,Magical Pet (Cat) Maker,ZRA+Games,"5,000+",https://sites.google.com/view/privacy-policiy-rza/ana-sayfa,kenantuysuz1488@gmail.com
com.ls.braidedhairstyle.fashionsalon,Fashion Braided Hair Salon - Hairdo Parlour,Little+Snail,"1,000+",https://docs.google.com/document/d/1Gb2le0gcuAcFPS8pGU8PriFLbsH4orShQLpJXFrd9zA/edit?usp=sharing,feedbackoflittelsnail@gmail.com
com.comomola.trains,Comomola Far West Train - Railroad Game for kids!,7770648903023824376,"5,000+",https://www.comomola.rocks,info@comomola.rocks
com.sangames.ultimate.slime,Ultimate Slime Maker,San+Games,100+,http://www.sangamestudios.com,sangamestudio@gmail.com
com.zragames.priencessmaker,Princess Maker,ZRA+Games,50+,https://sites.google.com/view/privacy-policiy-rza/ana-sayfa,kenantuysuz1488@gmail.com
com.MouDev.TicTacTeoWaterGirlFireBoy,Tic Tac Teo Water Girl && Fire Boy,Studio+mond+apps,10+,https://studiogameandapp.blogspot.com/2019/02/privacy-policy.html,mad.abdrahim823@gmail.com
com.bbg.motorcar.wash.carservice,Kids Car Wash Service Auto Workshop Garage,Burbuja+Games,"10,000+",https://docs.google.com/document/d/19QHs3eiz_gHgBE7HZcZGRpOzlNMXxf7DQBSp504eoPo/edit,feedback.burbujagames098@gmail.com
air.PupsFriendsFishingforkidstactictuc,Pups Friends Fishing Mania Kids,8535206162689222334,10+,http://tactictucstudio.blogspot.com/p/privacypolicy-tactictuc-studio-privacy.html,kuttubalala05@gmail.com
com.DreamAppsEntertainmentStudio.Keep.Royal.Princess.Palace.CleanUp.Girls.Games,Keep Royal Princess Palace Clean Up Girls Games,Dream+Apps+Studio,100+,https://www.facebook.com/DreamAppsStudio,babyappsplayon@gmail.com
